id_videojuego,id_genero,nombre_videojuego
2225,4,Yu-Gi-Oh! GX: Spirit Caller (American Sales)
2226,6,Killer is Dead
2227,4,Kidz Bop Dance Party! The Video Game
2228,5,Discovery Kids: Dolphin Discovery
2229,6,Hatsune Miku: Project Mirai 2
2230,3,Cloudy With a Chance of Meatballs
2231,6,Sengoku Basara 3 Utage
2232,7,Ragnarok DS
2233,11,Petz Rescue: Endangered Paradise
2234,2,MotoGP 09/10
2235,7,Rune Factory: Tides of Destiny
2236,3,A Boy and His Blob
2237,9,Battleborn
2238,1,Move Fitness
2239,7,Atelier Escha & Logy: Alchemists of the Dusk Sky
2240,8,Hidden Mysteries: Buckingham Palace
2241,6,Rampage: Total Destruction
2242,4,Petz: Horse Club
2243,1,Rapala's Fishing Frenzy
2244,3,Shinobi
2245,6,Hitman: HD Trilogy
2246,6,Castlevania: Lords of Shadow 2
2247,4,KORG DS-10 Synthesizer
2248,6,Tenchu: Shadow Assassins
2249,11,CSI: Fatal Conspiracy
2250,7,The Legend of Heroes: Trails of Cold Steel
2251,5,Imagine: Boutique Owner
2252,11,Cursed Mountain
2253,7,Dragon Quest Builders: Revive Alefgard
2254,7,Tales of Graces
2255,12,Age of Empires: Mythologies
2256,11,Where's Waldo? The Fantastic Journey
2257,2,ATV Quad Kings
2258,8,Jewel Quest: Expeditions
2259,11,Dragon Ball: Origins (JP & incomplete US sales)
2260,9,Touch the Dead
2261,12,Tropico 3
2262,7,Tales of Berseria
2263,1,NBA Live 09 All-Play
2264,7,Infinite Space
2265,4,Yoostar2
2266,6,Transformers: Devastation
2267,4,Tamagotchi no KiraKira Omisecchi
2268,4,You Don't Know Jack
2269,1,NCAA Basketball 09
2270,9,Full Auto
2271,7,Shin Megami Tensei x Fire Emblem
2272,11,Spirit Camera: The Cursed Memoir
2273,11,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana
2274,3,Yoshi Touch & Go (JP sales)
2275,4,Pass the Pigs
2276,9,Lost Planet 3
2277,4,Order Up!
2278,12,Code Name: S.T.E.A.M.
2279,2,SBK X: Superbike World Championship
2280,1,NBA Live 14
2281,1,Summer Athletics: The Ultimate Challenge (Others sales)
2282,5,Over G Fighters
2283,5,Apache: Air Assault
2284,7,EVE Online
2285,6,Ninja Gaiden: Dragon Sword
2286,2,Ride
2287,7,Blue Dragon Plus
2288,11,Afrika
2289,4,Are You Smarter Than a 5th Grader? Back to School
2290,4,SingStar: Back to the 80s
2291,7,Final Fantasy Fables: Chocobo's Dungeon
2292,1,Dorabase DS: Dramatic Stadium
2293,4,We Sing Robbie Williams
2294,1,Backyard NFL Football '09
2295,1,College Hoops 2K7
2296,1,Big League Sports
2297,2,Baja: Edge of Control
2298,5,Magician's Quest: Town of Magic
2299,1,NCAA March Madness 08
2300,6,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack
2301,1,Tony Hawk's American Sk8land
2302,3,de Blob 2
2303,9,50 Cent: Blood on the Sand
2304,2,GRID Autosport
2305,4,Now! That's What I Call Music: Dance & Sing
2306,12,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus
2307,6,Transformer: Rise of the Dark Spark
2308,6,Senran Kagura 2: Deep Crimson
2309,1,Champion Jockey: G1 Jockey & Gallop Racer
2310,1,Yoga Wii
2311,1,Cabela's Survival: Shadows of Katmai
2312,4,Namco Museum Megamix
2313,6,Wedding Dash
2314,7,Heroes of Ruin
2315,2,WRC: FIA World Rally Championship
2316,6,Vampire Rain
2317,7,Disgaea D2: A Brighter Darkness
2318,4,Just Dance: Greatest Hits
2319,7,Solatorobo: Red the Hunter
2320,6,The Last Airbender
2321,1,StokEd
2322,1,Tony Hawk's Motion
2323,12,Super Robot Taisen K
2324,7,Dragon Ball Z: Harukanaru Densetsu
2325,8,I Spy: Castle
2326,9,Greg Hastings Paintball 2
2327,1,NCAA March Madness 07
2328,6,Marvel Super Hero Squad: Comic Combat
2329,4,Barbie Fashion Show: An Eye for Style
2330,4,Heisei Kyouiku linkai DS
2331,1,Pro Yaky? Spirits 2010
2332,4,The Naked Brothers Band: The Video Game
2333,6,Little Battlers eXperience: Baku Boost
2334,6,Anarchy Reigns
2335,6,LEGO Ninjago: Shadow of Ronin
2336,2,Need for Speed Carbon: Own the City
2337,6,Kung Fu Rider
2338,6,Jikkyou Powerful Pro Yakyuu 2012
2339,11,The Wolf Among Us
2340,12,Battle of Giants: Dinosaurs Strike
2341,6,Attack on Titan (KOEI)
2342,5,Discovery Kids: Pony Paradise
2343,1,Cabela's North American Adventures
2344,7,Enchanted Arms
2345,11,Chronicles of Mystery: Curse of the Ancient Temple
2346,6,Frogger 3D
2347,8,Sloane to MacHale no Nazo no Monogatari
2348,5,DarkStar One: Broken Alliance
2349,1,My Fitness Coach 2: Exercise and Nutrition
2350,5,Mobile Suit Gundam: Crossfire
2351,7,Dark Messiah of Might and Magic Elements
2352,4,Just Dance 2: Extra Songs
2353,7,Fairy Fencer F
2354,7,Atelier Shallie: Alchemists of the Dusk Sea
2355,4,The Ultimate Red Ball Challenge
2356,10,Arcana Heart 3
2357,10,Tekken 3D: Prime Edition
2358,4,Deal or No Deal: The Banker is Back!
2359,4,Jillian Michaels' Fitness Adventure
2360,12,State of Decay
2361,6,Dragon Ball: Revenge of King Piccolo
2362,7,Spectrobes: Origins
2363,9,Earth Defense Force: Insect Armageddon
2364,12,XCOM 2
2365,1,International Cricket 2010
2366,4,Neighborhood Games
2367,6,Way of the Samurai 4
2368,6,Captain America: Super Soldier
2369,1,NHL 17
2370,5,Camping Mama: Outdoor Adventures
2371,5,Imagine: Babyz Fashion
2372,2,Ridge Racer 6
2373,4,"Ni Hao, Kai-lan: New Year's Celebration"
2374,5,Treasure World
2375,4,Body and Brain Connection
2376,2,Monster Jam
2377,6,No More Heroes: Heroes' Paradise
2378,8,Mahjongg Mysteries: Ancient Egypt
2379,11,CSI: Unsolved!
2380,9,Star Wars: Battlefront
2381,5,Magical ZhuZhu Princess: Carriages & Castles
2382,6,Code of Princess
2383,1,Tony Hawk's Pro Skater 5
2384,7,The Witch and the Hundred Knight
2385,4,Schlag den Raab
2386,12,Total War: Shogun 2 - Fall of the Samurai
2387,7,Untold Legends: Dark Kingdom
2388,1,Pro Yaky? Spirits 2013
2389,6,We Wish You A Merry Christmas
2390,9,BioShock The Collection
2391,4,The Cheetah Girls: Passport to Stardom
2392,4,My Secret World by Imagine
2393,9,Soldier of Fortune: Payback
2394,7,Bleach: The 3rd Phantom
2395,4,Family Feud: 2012 Edition
2396,5,Spore Hero Arena
2397,6,Puzzle & Dragons X: God Chapter / Dragon Chapter
2398,7,Record of Agarest War
2399,5,Go Play: Lumberjacks
2400,2,NASCAR Unleashed
2401,7,Shiren the Wanderer
2402,6,Warriors Orochi
2403,8,101-in-1 Explosive Megamix
2404,4,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan
2405,7,Aikatsu! Cinderella Lesson
2406,3,Mega Man Legacy Collection
2407,6,Beyblade: Metal Fusion - Battle Fortress
2408,11,Shutter Island
2409,9,Zombie Army Trilogy
2410,7,Nostalgia
2411,5,Iron Chef America: Supreme Cuisine
2412,9,Arcade Shooting Gallery
2413,7,The Rise of the Argonauts
2414,7,Bound By Flame
2415,9,Conflict: Denied Ops
2416,6,Saw II: Flesh & Blood
2417,7,Arc Rise Fantasia
2418,4,"Ni Hao, Kai-lan: Super Game Day"
2419,6,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS
2420,5,Petz Pony: Beauty Pageant
2421,6,The Spiderwick Chronicles
2422,1,Power Pro Kun Pocket 12
2423,5,The Sims 4: Get Together
2424,4,Pac-Man & Galaga Dimensions
2425,9,Quantum Theory
2426,5,Air Conflicts: Secret Wars
2427,4,Rio
2428,4,Dream Salon
2429,7,Disgaea DS
2430,9,Space Invaders Extreme 2
2431,6,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken
2432,8,Mystery Tales of Time Travel
2433,7,Risen
2434,11,Hidden Mysteries: Vampire Secrets
2435,5,New Love Plus
2436,7,Final Fantasy XI
2437,4,DanceMasters
2438,2,Jeep Thrills
2439,10,FaceBreaker
2440,7,Might & Magic: Clash of Heroes
2441,11,Avatar: The Last Airbender - Into the Inferno
2442,5,Story of Seasons: Good Friends of the Three Villages
2443,6,Chaotic: Shadow Warriors
2444,11,Tokimeki Memorial Girl's Side 3rd Story
2445,6,Kamen Rider: Battride War
2446,5,Armored Core: For Answer
2447,8,Mahjong: Journey Quest for Tikal
2448,4,uDraw Studio: Instant Artist
2449,10,Naruto: Ninja Destiny
2450,6,SpongeBob's Surf & Skate Roadtrip
2451,7,Inazuma Eleven Strikers 2012 Xtreme
2452,4,SpongeBob SquigglePants 3D
2453,2,Monster 4x4: Stunt Racer
2454,6,Rango: The Video Game
2455,6,Disney Magic World 2
2456,8,Squeeballs Party
2457,11,Tottadoo! Yoiko no Mujintou Seikatsu
2458,4,Family Game Night 4: The Game Show
2459,10,Fighter Within
2460,1,Pro Yakyuu Team o Tsukurou!
2461,6,Warriors: Legends of Troy
2462,4,Tamagotchi Party On!
2463,1,Shaun White Skateboarding
2464,6,The Heavy Rain and Beyond: Two Souls Collection
2465,1,Active Health with Carol Vorderman
2466,11,Escape The Museum
2467,4,Sing4: The Hits Edition
2468,8,Jewel Master: Cradle of Athena
2469,5,Pet Zombies
2470,8,Sudoku Gridmaster (JP sales)
2471,4,Taiko no Tatsujin: Wii U Version!
2472,7,Arcania: Gothic 4
2473,6,Mushroom Men: The Spore Wars
2474,1,Zumba Fitness Rush
2475,6,SoulCalibur Legends
2476,4,Daigasso! Band Brothers
2477,4,Momotarou Dentetsu World
2478,12,Nobunaga no Yabou: Souzou
2479,11,Doctor Who: Return to Earth
2480,6,The Munchables
2481,4,We Dance
2482,11,Chibi-Robo! Park Patrol
2483,4,Singstar: Ultimate Party
2484,1,Mathews Bowhunting
2485,11,One Piece: Unlimited Adventure
2486,1,Remington Super Slam Hunting: North America
2487,4,Face Training
2488,5,Star Trek: Legacy
2489,6,Disney's Meet the Robinsons
2490,1,Pro Yaky? Spirits 2012
2491,4,Kuma-Tomo
2492,6,Penguin no Mondai X: Tenkuu no 7 Senshi
2493,1,Reel Fishing Paradise 3D
2494,5,Farmtopia
2495,2,MotoGP
2496,9,Jurassic: The Hunted
2497,4,Dance Central: Spotlight
2498,7,Magical Starsign (US sales)
2499,2,Hot Wheels: Battle Force 5
2500,6,Dragon Blade: Wrath of Fire
2501,9,Call of Juarez
2502,11,The Bee Game
2503,1,NBA Ballers: Chosen One
2504,5,EyePet & Friends
2505,11,Hello Kitty: Birthday Adventures
2506,9,Syndicate
2507,5,Dance Dance Revolution: Disney Grooves
2508,5,Happy Cooking
2509,2,MotoGP 14
2510,6,Ringling Bros. and Barnum & Bailey Circus
2511,6,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe"
2512,6,Naruto Shippuden: Dragon Blade Chronicles
2513,6,Dynasty Warriors 8: Empires
2514,1,Nep League DS
2515,4,Lips: Party Classics
2516,12,Company of Heroes: Anthology
2517,4,Shape Up
2518,5,Trauma Team
2519,4,Hatsune Miku and Future Stars: Project Mirai
2520,4,Let's TAP
2521,4,Cabela's Adventure Camp
2522,6,Shrek SuperSlam
2523,4,We Sing UK Hits
2524,5,ZhuZhu Puppies
2525,4,Rabbids Party Collection
2526,7,Trinity Universe
2527,8,Jewel Match
2528,7,Super Robot Taisen UX
2529,10,Guilty Gear Xrd: Sign
2530,1,Pro Yaky? Spirits 2011
2531,1,Backbreaker
2532,7,Odin Sphere: Leifthrasir
2533,5,Disney Friends
2534,2,Ridge Racer Unbounded
2535,2,Burnout Legends
2536,11,Horrid Henry: Missions of Mischief
2537,2,Full Auto 2: Battlelines
2538,6,Splatterhouse
2539,9,MindJack
2540,4,Daigasso! Band Brothers P
2541,2,World of Outlaws: Sprint Cars
2542,4,SingStar Motown
2543,1,Cabela's Legendary Adventures
2544,6,Aliens: Infestation
2545,9,Heavy Fire: Afghanistan
2546,4,Chuck E. Cheese's Party Games
2547,11,Pirates: Hunt For Blackbeard's Booty
2548,6,Godzilla (2015)
2549,2,Race Pro
2550,6,Mercury Meltdown Revolution
2551,8,WordJong Party
2552,9,Velvet Assassin
2553,9,Otomedius Excellent
2554,7,Tales of the Tempest
2555,5,SimCity Creator (JP sales)
2556,6,Biohazard: Revival Selection
2557,1,Shawn Johnson Gymnastics
2558,3,Pac-Man World 3
2559,11,Nancy Drew: The Hidden Staircase
2560,1,Brunswick Cosmic Bowling
2561,9,Star Wars: Battlefront II
2562,1,College Hoops 2K8
2563,11,Fancy Nancy: Tea Party Time!
2564,4,My French Coach
2565,4,Camp Rock: The Final Jam
2566,10,Castlevania Judgment
2567,11,Petz: Horseshoe Ranch
2568,12,Stormrise
2569,4,Yu-Gi-Oh! Zexal World Duel Carnival
2570,1,Winning Eleven: Pro Evolution Soccer 2007
2571,6,Green Lantern: Rise of the Manhunters
2572,11,Monkey Island: Special Edition Collection
2573,11,Broken Sword: Shadows of the Templars - The Director's Cut
2574,2,MotoGP 10/11
2575,6,Fairytale Fights
2576,11,Back to the Future: The Game
2577,4,Project Spark
2578,1,Backyard Sports Football: Rookie Rush
2579,11,Lost in Blue 3
2580,1,Rapala Fishing Frenzy 2009
2581,7,SaGa 2: Hihou Densetsu - Goddess of Destiny
2582,6,The Cursed Crusade
2583,12,Super Robot Taisen L
2584,1,Cabela's Big Game Hunter: Hunting Party
2585,1,Professional Fisherman's Tour: Northern Hemisphere
2586,6,Kekkaishi: Karasumori Ayakashi Kidan
2587,1,NCAA Football 09 All-Play
2588,7,The Secret World
2589,1,NHL 2K9
2590,6,X-Men: The Official Game
2591,3,PlayStation Move Heroes
2592,6,Watchmen: The End is Nigh - The Complete Experience
2593,8,Sudoku Gridmaster
2594,6,Tamagotchi no Narikiri Challenge
2595,9,Dementium: The Ward
2596,6,Ringling Bros. and Barnum & Bailey: Circus Friends
2597,7,Shin Megami Tensei IV: Final
2598,12,Age of Empires III: Complete Collection
2599,6,Finding Nemo: Escape to the Big Blue
2600,1,Top Spin 2
2601,6,N3 II: Ninety-Nine Nights
2602,1,Jillian Michaels Fitness Ultimatum 2011
2603,1,Backyard NFL Football '10
2604,8,Professor Heinz Wolff's Gravity
2605,4,Buzz! Brain of the UK
2606,6,Transformers: Prime
2607,8,Luxor 3
2608,4,Bratz Kidz
2609,5,Zoo Hospital
2610,7,Time and Eternity
2611,12,Sid Meier's Civilization IV
2612,4,Family Feud Decades
2613,1,NBA Live 16
2614,4,Solitaire Overload Plus
2615,6,Tak: Mojo Mistake
2616,8,Marble Saga: Kororinpa
2617,4,Fuzion Frenzy 2
2618,6,Country Dance: All Stars
2619,4,Bomberman Land
2620,2,MotoGP 15
2621,4,Michael Jackson: The Experience 3D
2622,10,Custom Robo Arena
2623,1,Jikkyou Powerful Pro Baseball 2016
2624,4,I'm A Celebrity: Get Me Out of Here!
2625,3,Densetsu no Stafi 4
2626,5,Naval Assault: The Killing Tide
2627,6,Hellboy: The Science of Evil
2628,8,Zoo Keeper
2629,6,Toukiden Kiwami
2630,2,WRC 2: FIA World Rally Championship
2631,1,Blood Bowl
2632,4,Learning to Spell
2633,11,"Go, Diego, Go! Safari Rescue"
2634,4,Easy Piano
2635,6,Sumikko Gurashi: Koko ga Ochitsukundesu
2636,1,NASCAR '15
2637,6,TransFormers Animated: The Game
2638,3,Klonoa
2639,6,Spyro: Shadow Legacy
2640,7,Wildstar
2641,7,Dragon Ball: Fusions
2642,4,TOEIC Test Training DS
2643,1,Jikkyou Powerful Pro Yakyuu 2014
2644,6,Senran Kagura: Estival Versus
2645,5,The Sims 3: Seasons
2646,7,Project X Zone 2: Brave New World
2647,7,Hyperdimension Neptunia Victory
2648,12,Sid Meier's Pirates!
2649,8,Hamster Heroes
2650,7,Ar Nosurge: Ode to an Unborn Star
2651,11,Leisure Suit Larry: Box Office Bust
2652,9,Gunslingers
2653,7,Lufia: Curse of the Sinistrals
2654,6,Thor: God of Thunder
2655,10,Pen 1 Grand Prix: Penguin no Mondai Special
2656,6,Around the World in 80 Days
2657,1,True Swing Golf
2658,6,Medieval Games
2659,12,Stronghold 3
2660,6,Kid Adventures: Sky Captain
2661,11,Doctor Lautrec and the Forgotten Knights
2662,6,Disney's American Dragon Jake Long: Attack of the Dark Dragon
2663,10,Godzilla Unleashed
2664,12,San Goku Shi Taisen DS
2665,5,Heroes over Europe
2666,6,Bladestorm: Nightmare
2667,7,SD Gundam G Generation 3D
2668,4,Grease Dance
2669,1,Ready 2 Rumble Revolution
2670,5,My Baby 3 & Friends
2671,2,NASCAR '14
2672,8,Puzzle Quest: Galactrix
2673,4,DS Rakubiki Jiten
2674,3,Dewy's Adventure
2675,9,NPPL: Championship Paintball 2009
2676,6,Eragon
2677,4,World Series of Poker: Tournament of Champions 2007 Edition
2678,1,Little League World Series Baseball 2009
2679,10,The King of Fighters XII
2680,11,Doctor Who: Evacuation Earth
2681,1,Ener-G: Dance Squad
2682,12,Our House
2683,7,Culdcept SAGA
2684,8,Take A Break's: Puzzle Master
2685,6,Dragon Ball: Origins 2
2686,4,Minna no DS Seminar: Kanpeki Kanji Ryoku
2687,11,Sherlock Holmes vs. Jack the Ripper
2688,1,Blitz: The League
2689,5,Scripps Spelling Bee
2690,1,Ener-G Horse Riders
2691,11,Time Hollow
2692,6,Rudolph the Red-Nosed Reindeer
2693,6,SpongeBob's Truth or Square
2694,7,Rondo of Swords (US sales)
2695,4,Vegas Party
2696,1,Amped 3
2697,4,Family Party: 30 Great Games Outdoor Fun
2698,6,Burger Island
2699,6,Tak and the Guardians of Gross
2700,4,Just Dance: Disney Party
2701,10,Dengeki Bunko Fighting Climax
2702,4,Chessmaster: The Art of Learning
2703,12,Yu-Gi-Oh! 5D's: Duel Transer
2704,1,Blitz: The League II
2705,4,Victorious: Hollywood Arts Debut
2706,4,Just Sing!
2707,11,Dragon's Lair Trilogy
2708,4,Trivial Pursuit: Bet You Know It
2709,1,Imagine: Ice Champions
2710,1,Nicktoons: MLB
2711,4,Left Brain Right Brain: Use Both Hands Train Both Sides
2712,7,Mugen Souls
2713,11,Yakuza Kiwami
2714,1,"BCFX: The Black College Football Xperience, The Doug Williams Edition"
2715,8,Bomberman Land Touch! 2
2716,11,The Godfather: Blackhand Edition
2717,11,Monster House
2718,1,Backyard Sports: Sandlot Sluggers
2719,4,Arcade Zone
2720,7,7th Dragon III Code: VFD
2721,4,Culdcept
2722,8,Bomberman
2723,8,Bust-A-Move Bash!
2724,4,Block Party
2725,7,Toriko: Gourmet Monsters!
2726,6,Megamind: Ultimate Showdown
2727,4,The Idolm@ster 2
2728,6,Space Camp
2729,5,Imagine: Music Fest
2730,6,Senran Kagura: Sh?jo-tachi no Shinei
2731,6,Ultimate Spider-Man
2732,6,Jurassic Park: The Game
2733,8,WordJong
2734,3,Putty Squad
2735,10,Bleach: Dark Souls
2736,5,The Oregon Trail
2737,1,FIFA 06: Road to FIFA World Cup
2738,11,James Noir's Hollywood Crimes
2739,8,The Quest Trio
2740,9,Space Invaders Extreme
2741,7,Dragon Ball Z: Harukanaru Densetsu (JP sales)
2742,11,Deponia
2743,5,Harvest Moon: The Lost Valley
2744,8,Jewel Quest Solitaire
2745,6,Sonny with a Chance
2746,5,Farm Frenzy: Animal Country
2747,6,Samurai Warriors: Katana
2748,9,Project Sylpheed: Arc of Deception
2749,12,Heroes of Mana
2750,5,Horse Life Adventures
2751,3,Ice Age 2: The Meltdown
2752,5,Blazing Angels 2: Secret Missions of WWII
2753,7,Tears to Tiara II: Heir of the Overlord
2754,6,The Incredibles: Rise of the Underminer
2755,8,Countdown: The Game
2756,1,Active Life Explorer
2757,4,Theatrhythm Dragon Quest
2758,3,Naruto: Powerful Shippuden
2759,1,Family Party: Fitness Fun
2760,6,Fantastic Four: Rise of the Silver Surfer
2761,9,Metal Slug Anthology
2762,8,Cake Mania: In The Mix!
2763,8,Hidden Mysteries: Salem Secrets - Witch Trials of 1692
2764,5,The Sims Medieval: Pirates and Nobles
2765,4,Kids Learn Math: A+ Edition
2766,4,Build-A-Bear Workshop: Welcome to Hugsville
2767,7,Final Fantasy XI: Vana'diel Collection 2008
2768,4,Ultimate Board Game Collection
2769,1,NBA 09: The Inside
2770,10,Saint Seiya: Soldiers' Soul
2771,6,Castlevania: Lords of Shadow - Mirror of Fate
2772,6,3rd Super Robot Wars Z: Tengoku-Hen
2773,4,Fantasia: Music Evolved
2774,5,Return to PopoloCrois: A Story of Seasons Fairytale
2775,5,Petz: Dogz Talent Show
2776,11,Sam & Max: Season One
2777,6,Candace Kane's Candy Factory
2778,1,Pro Yaky? Spirits 6
2779,8,Brain Boost: Gamma Wave
2780,6,Scarface: The World is Yours
2781,4,Rock Band: Metal Track Pack
2782,2,DreamWorks Super Star Kartz
2783,6,Pro Baseball Spirits 2015
2784,4,Charm Girls Club: Pajama Party
2785,7,The Wizard of Oz: Beyond The Yellow Brick Road
2786,2,Ridge Racer DS
2787,11,Nancy Drew: The White Wolf of Icicle Creek
2788,6,Metal Gear Solid: Peace Walker HD Edition
2789,8,Brain Boost: Beta Wave
2790,1,Power Pro Kun Pocket 9
2791,8,Rubik's World
2792,1,Gallop & Ride!
2793,1,Baseball Blast!
2794,6,Kung-Fu: High Impact
2795,6,Yu-Gi-Oh! Nightmare Troubadour (US sales)
2796,6,Hoppechan: Tsukutte! Asonde! Punipuni Town!!
2797,7,Tamagotchi no Narikiri Channel
2798,9,Geometry Wars: Galaxies
2799,3,Shin Chan: Â¡Aventuras de Cine!
2800,1,High Velocity Bowling
2801,4,Tamagotchi Collection
2802,4,Pac-Man Party 3D
2803,1,"NewU Fitness First Mind Body, Yoga & Pilates Workout"
2804,4,Dreamworks 2-in-1 Party Pack
2805,4,Travel Games For Dummies
2806,8,SafeCracker: The Ultimate Puzzle Adventure
2807,1,Tiger Woods PGA Tour
2808,12,Making History: The Great War
2809,4,Drawn to Life Collection
2810,6,Moshi Monsters: Katsuma Unleashed
2811,9,Metal Slug 7
2812,7,Tamagotchi no Appare! Niji Venture
2813,4,QuickSpot
2814,3,Where the Wild Things Are
2815,1,Derby Stallion Gold
2816,6,Adventure Time: Explore the Dungeon Because I Don't Know!
2817,5,Fast Food Panic
2818,8,Diner Dash: Flo on the Go
2819,2,Adrenalin Misfits
2820,11,Okaeri! Chibi-Robo! Happy Richie Oosouji
2821,6,Haunted House
2822,7,Super Robot Taisen OG Saga: Endless Frontier (JP sales)
